Kindly specify your Gender?,Kindly mention your age?,How many members are in your family?,Please specify where are you currently living?,Please mention your parents status?,Kindly tell us about your guardian.,Kindly select your father's education from these options.,Kindly select your mother's education from these options.,Please select your father/guardian monthly Income from these options.,"If you are self-supporting then please specify e.g. Freelancing, Teaching, part-time job, etc.",Please select your monthly Income ?,Please enter your Subjects GPA which you have studied? (SE) [Introduction to Software Engineering (ISE)],Please enter your Subjects GPA which you have studied? (SE) [Formal Methods],Please enter your Subjects GPA which you have studied? (SE) [Software Requirement Engineering],Please enter your Subjects GPA which you have studied? (SE) [Software Design and Architecture],Please enter your Subjects GPA which you have studied? (SE) [Software Project Management],Please enter your Subjects GPA which you have studied? (SE) [Software Quality Engineering],Please enter your Subjects GPA which you have studied? (SE) [Software Testing],Please enter your Subjects GPA which you have studied? (SE) [Design Patterns],Please enter your Subjects GPA which you have studied? (SE) [Software Construction],Please enter your Subjects GPA which you have studied? (CS) [Introduction to ICT],Please enter your Subjects GPA which you have studied? (CS) [Programming Fundamentals C],Please enter your Subjects GPA which you have studied? (CS) [Discrete Structures],Please enter your Subjects GPA which you have studied? (CS) [Professional Practices of IT (PPIT)],Please enter your Subjects GPA which you have studied? (CS) [Object Oriented Programming],Please enter your Subjects GPA which you have studied? (CS) [Data Structures and Algorithms (DSA)],Please enter your Subjects GPA which you have studied? (CS) [Software Engineering Concepts],Please enter your Subjects GPA which you have studied? (CS) [Microprocessor and Assembly Language],Please enter your Subjects GPA which you have studied? (CS) [Database Systems ],Please enter your Subjects GPA which you have studied? (CS) [Digital image processing (DIP)],Please enter your Subjects GPA which you have studied? (CS) [Design and Analysis of Algorithm Semantic Web],Please enter your Subjects GPA which you have studied? (CS) [Operating Systems (OS)],Please enter your Subjects GPA which you have studied? (CS) [Computer Communication and Networks (CCN)],Please enter your Subjects GPA which you have studied? (CS) [Computer Graphics],Please enter your Subjects GPA which you have studied? (CS) [Numerical Computing],Please enter your Subjects GPA which you have studied? (CS) [Web Technologies],Please enter your Subjects GPA which you have studied? (CS) [Human Computer Interaction (HCI)],Please enter your Subjects GPA which you have studied? (CS) [Game Development],Please enter your Subjects GPA which you have studied? (CS) [Theory of Automata],Please enter your Subjects GPA which you have studied? (CS) [Introduction to Data Science],Please enter your Subjects GPA which you have studied? (CS) [Mobile Application Development],Please enter your Subjects GPA which you have studied? (CS) [Artificial Intelligence],Please enter your Subjects GPA which you have studied? (CS) [Processor and Assembly Language],Please enter your Subjects GPA which you have studied? (CS) [Compiler Construction],Please enter your Subjects GPA which you have studied? (CS) [Machine Learning],Please enter your Subjects GPA which you have studied? (CS) [Information Security],Please enter your Subjects GPA which you have studied? (CS) [Software Process Improvement],Please enter your Subjects GPA which you have studied? (CS) [Computer Vision],Please enter your Subjects GPA which you have studied? (CS) [Data Security and Encryption],Please mention your Previous Semester GPA?,Your matric marks percentage?,Did you get any scholarship from school? ,What you did previously in intermediate?,Your Fsc/Ics marks percentage?,Are you getting scholarship from College?,Please mention your NTS score?,Please mention what's your program? ,Please choose your reasons to select this program.,How much you have interest in this domain,Are you satisfied with your program selection?,Kindly choose your current semester.,Please provide your current CGPA?,Are you getting scholarship from university?,Are you paying your fees?,Please specify your mode of study?,Do you find your CS/SE subjects difficult?,Do you love your subjects?,Do you have any certificate or diploma in a specific subject? Kindly mention the subject if you have any.,"Kindly tell us, how often do you visit library?","Please choose, what do you prefer in studies?",Do you borrow a book from Library?,"Do you take help from online lectures or tutorials outside university resources? e.g. YouTube, Udemy, Coursera","Please select, how much time you spend on study in a day?",Please select  which days you self-study in a week?,How is your health,"Kindly specify, do you have any disability?","Please select, how much free time do you have per day?",Do you like your teacher methodology,"Please select, how much time do you go out with friend and family?",How much it takes time to reach university?,"Kindly select, how much time you spend on physical exercise e.g., gym, sports, running etc. ?",Kindly specify do you love travelling?,Where you love to eat?,Do you love to participate in co-curricular activities in university?,Do you love to study in a group?,Do you love reading books?,Do you love to socialize with other?,Kindly select which activities you prefer in your spare time?,"Please select, how much time do you spend in the above activity in a day.",What is the quality of relationships among your family members?,Do you have internet access easily?,Please select your learning speed?,Kindly tell us does your family supports you in education?,Do you feel any risk of failing to Graduate in your degree?,"Please specify, what do you think abilities you have ? [Self-Discipline]","Please specify, what do you think abilities you have ? [Hard Working]","Please specify, what do you think abilities you have ? [Punctual]","Please specify, what do you think abilities you have ? [Polite]","Please specify, what do you think abilities you have ? [Team Player]","Please specify, what do you think abilities you have ? [Confident]","Please specify, what do you think abilities you have ? [Responsible]",Do you think getting good grades are important?,Please fill the form. [Do you take nutritions.],Please fill the form. [Do you love sports?],Please fill the form. [Do you value and have confidence of your opinions?],Please fill the form. [Do you take enough sleep? (7-8 hours)],Please fill the form. [Do you do self-directed learning?],Please fill the form. [Do you have depression of study?],Please fill the form. [Do you have believe that you will be succeed in semester in which you are studying.],Please fill the form. [Are atmospheric conditions such as high temperature and humidity tend you to lower mental efficiency.],Please fill the form. [Do you do planning for study?],Please fill the form. [how often you are regular in doing same thing? (any task)]
Male,20,6,Own House,Together,Both Mother & Father,Matric,Matric,Between 25k to 50k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.7(A -),3.3(B),4(A),4(A),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.31,88,No,FSC (Pre-medical),87,No,80,Computer Science,"Family Pressure, Money ",3,2,3 Semester,3.3,No,Yes,Full-time,5,3,No certificate,Often,Physical mode,Sometimes,Often,Between 1 to 2 hours,Before Exam Day,5,No,More than 10 hours,4,Between 1 to 2 hours,Less than 40 minutes,Extremely,5,Outside,Never,Rarely,4,Rarely,Physical games,Between 1 to 2 hours,Excellent,Always,Fair,Always,Often,Less,Moderate,Moderate,Moderate,Less,Moderate,Less,Not at all important,Never,Always,Often,Always,Often,Often,Always,Often,Always,Often
Female,21,8,Hostel,Together,Both Mother & Father,Graduation,Intermediate,Between 100k to 150k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.7(A -),3.7(A -),3.7(A -),4(A),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.61,89,Yes,A Level,88.7,No,89,Computer Science,Field has large scope in future,4,2,3 Semester,3.61,No,Labour Quota,Full-time,4,2,No certificate,Never,Physical mode,Never,Often,Between 1 to 2 hours,"Saturday, Sunday",5,No,Between 4 to 5 hours,3,Between 1 to 2 hours,Less than 20 minutes,Very Less,3,Home,Sometimes,Rarely,2,Often,Watching Movies | Daramas,Between 1 to 2 hours,Excellent,Always,Fair,Always,Never,Extremely,Extremely,Extremely,Moderate,Moderate,Moderate,Moderate,Very Important,Rarely,Sometimes,Always,Sometimes,Often,Often,Often,Rarely,Sometimes,Often
Male,20,4,Rented House,Together,Father,Master,Master,Between 25k to 50k,Freelancing,Less than 10k,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.3(B),3.7(A -),1.3(E),4(A),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.15,87,Yes,FSC (Pre-medical),87,No,90,Computer Science,Personal Interests,5,1,3 Semester,3.01,No,Yes,Full-time,3,3,No certificate,Always,Physical mode,Sometimes,Rarely,Less than 1 hour,"Before Quiz, Before Exam Day, Every Day",4,No,Less than 1 hour,3,Between 2 to 3 hours,Less than 10 minutes,None,5,Home,Sometimes,Sometimes,3,Often,Sleeping,Less than 1 hour,Excellent,Always,Fair,Sometimes,Often,Less,Extremely,Extremely,Extremely,Extremely,Extremely,Moderate,Moderately important,Never,Sometimes,Often,Sometimes,Always,Often,Often,Always,Never,Never
Male,20,5,Hostel,Together,Both Mother & Father,Graduation,Master,Between 25k to 50k,Still Struggling,Don't do freelancing,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),3.7(A -),2(D),4(A),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.08,96.18,No,FSC (Pre-engineering),85,Yes,73,Computer Science,"Personal Interests, Family Pressure, Field has large scope in future, Paisa...",,4,3 Semester,3.08,Yes,Yes,Full-time,5,3,Website development,Rarely,Online mode,Rarely,Always,Less than 1 hour,"Before Quiz, Before Exam Day",3,Yes,Between 2 to 3 hours,4,Less than 1 hour,Less than 30 minutes,None,1,Home,Never,"Never, Rarely",5,Rarely,"Book reading, Sleeping, Sometimes webdev courses ",Between 1 to 2 hours,Excellent,Often,Very Poor,Always,Often,Very less,Less,Moderate,Very less,Very less,Less,Moderate,Moderately important,Often,Often,Sometimes,Often,Often,Always,Sometimes,Always,Rarely,Rarely
Male,21,7,Hostel,Together,Father,Intermediate,Matric,Between 100k to 150k,Still Struggling,Between 25k to 50k,2.7(C),2.7(C),2.7(C),2 (D),Didn't studied yet,2 (D),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.7(C),2.7(C),2.7(C),4(A),2.3(C -),2(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),3(B -),Didn't studied yet,2.3(C -),2.3(C -),Didn't studied yet,2.7(C),Didn't studied yet,2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.89,85,No,FSC (Pre-engineering),78,No,74,Software Engineering,"Field has large scope in future, Siblings are In same program",3,3,7 Semester,2.78,Yes,"No, On Scholar Ship",Full-time,3,3,No certificate,Often,Physical mode,Sometimes,Always,Between 3 to 4 hours,Before Quiz,3,No,Between 4 to 5 hours,5,Between 1 to 2 hours,Less than 20 minutes,None,5,Outside,Sometimes,Sometimes,5,Always,"Computer or mobile games, Book reading, Spend time with friends, Watching Movies | Daramas",Between 3 to 4 hours,Good,Always,Good,Always,Never,Moderate,Moderate,Extremely,Moderate,Extremely,Extremely,Extremely,Very Important,Never,Always,Always,Always,Sometimes,Sometimes,Always,Often,Always,Always
Female,22,7,Own House,Together,Father,Primary,Matric,Between 100k to 150k,empty,Don't do freelancing,3(B -),2.3(C -),2.7(C),2.3(C -),Didn't studied yet,2.7(C),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.7(C),2.7(C),2.7(C),3(B -),2.7(C),2.7(C),Didn't studied yet,Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,2.7(C),Didn't studied yet,Didn't studied yet,3(B -),2.7(C),Didn't studied yet,3(B -),Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.9,75,No,FSC (Pre-engineering),80,No,72,Software Engineering,Field has large scope in future,4,3,7 Semester,2.98,No,Yes,Full-time,4,4,No certificate,Rarely,Physical mode,Rarely,Always,Between 7 to 8 hours,"Saturday, Sunday",3,No,Between 3 to 4 hours,3,Between 1 to 2 hours,Less than 40 minutes,None,4,Home,Never,Always,5,Sometimes,"Book reading, Sleeping, Spend time with friends, Watching Movies | Daramas",Less than 1 hour,Excellent,Always,Fair,Always,Never,Extremely,Moderate,Extremely,Extremely,Less,Less,Extremely,Very Important,Never,Sometimes,Often,Often,Often,Always,Always,Always,Often,Sometimes
Male,23,8,Own House,Together,Both Mother & Father,Intermediate,Intermediate,Between 150k to 200k,Still Struggling,Don't do freelancing,2.3(C -),2 (D),1.7(D),1.3(E),3.3(B),1.7(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.7(C),2(D),Didn't studied yet,3(B -),2(D),2.3(C -),Didn't studied yet,Didn't studied yet,1.7(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,2(D),Didn't studied yet,1.7(D),Didn't studied yet,Didn't studied yet,2.3(C -),Didn't studied yet,2(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.4,76,No,ICS (Stats),72,No,64,Software Engineering,Field has large scope in future,3,3,7 Semester,2.4,No,Yes,Full-time,4,4,No certificate,Rarely,Physical mode,Sometimes,Often,Between 3 to 4 hours,"Before Quiz, Before Exam Day, Saturday, Sunday",5,No,Between 4 to 5 hours,5,Between 1 to 2 hours,Less than 30 minutes,Moderate,5,Outside,Rarely,Rarely,2,Always,"Sleeping, Eating ",Between 7 to 8 hours,Good,Always,Good,Always,Rarely,Extremely,Moderate,Less,Extremely,Extremely,Moderate,Extremely,Slightly important,Rarely,Always,Always,Always,Sometimes,Sometimes,Often,Never,Often,Often
Male,23,5,Own House,Together,Both Mother & Father,Master,Master,Between 300k to 350k,Business,Between 50k to 75k,2.7(C),2.7(C),2.7(C),Didn't studied yet,Didn't studied yet,2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),2.7(C),2.3(C -),2.7(C),2(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.7(C),Didn't studied yet,2.3(C -),Didn't studied yet,Didn't studied yet,3.3(B),Didn't studied yet,2(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.6,77,No,ICS (Physics),67,No,77,Software Engineering,Personal Interests,5,4,7 Semester,2.6,No,Yes,Part-time,3,1,No certificate,Sometimes,Physical mode,Never,Rarely,Between 4 to 5 hours,Before Exam Day,4,No,Between 3 to 4 hours,3,Between 2 to 3 hours,Less than 80 minutes,Moderate,4,Home,Sometimes,"Never, Sometimes",2,Often,Physical games,Between 1 to 2 hours,Excellent,Always,Good,Always,Never,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Very Important,Sometimes,Always,Always,Often,Often,Never,Sometimes,Never,Sometimes,Sometimes
Male,21,5,Own House,Together,Both Mother & Father,Graduation,Graduation,Between 50k to 75k,Freelancing,Between 50k to 75k,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.7(A -),4(A),4(A),4(A),4(A),3(B -),Didn't studied yet,3.7(A -),3(B -),2.7(C),2.7(C),4(A),2.7(C),Didn't studied yet,4(A),3.7(A -),Didn't studied yet,Didn't studied yet,2.7(C),Didn't studied yet,4(A),2.7(C),3.7(A -),Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.6,953,No,ICS (Physics),867,Yes,71,Computer Science,Personal Interests,5,5,7 Semester,3.22,No,Yes,Full-time,2,5,Website development,Rarely,Physical mode,Rarely,Always,Between 4 to 5 hours,"Before Quiz, Before Exam Day",5,No,Between 1 to 2 hours,4,Less than 1 hour,Less than 10 minutes,Moderate,3,Home,Never,Sometimes,4,Never,"Sleeping, Watching Movies | Daramas, Freelancing",Between 4 to 5 hours,Excellent,Always,Good,Always,Never,Moderate,Extremely,Moderate,Less,Moderate,Moderate,Moderate,Slightly important,Never,Often,Always,Always,Always,Rarely,Always,Sometimes,Sometimes,Always
Male,21,3,Own House,Together,Both Mother & Father,Diploma,Graduation,Between 200k to 250k,Still Struggling,Don't do freelancing,3.7(A -),1.3(E),2.3(C -),1.7(D),Didn't studied yet,2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),1.3(E),1.3(E),3(B -),1.3(E),2.3(C -),Didn't studied yet,Didn't studied yet,2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),Didn't studied yet,2.7(C),1.7(D),Didn't studied yet,3.7(A -),Didn't studied yet,2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.8,75,Yes,ICS (Physics),70,No,72,Software Engineering,Siblings are In same program,3,3,7 Semester,2.51,No,Yes,Part-time,3,3,No certificate,Rarely,Online mode,Rarely,Always,Between 1 to 2 hours,"Before Quiz, Before Exam Day",4,No,Less than 1 hour,3,Between 1 to 2 hours,Less than 20 minutes,Moderate,4,Home,Always,Sometimes,2,Always,"Physical games, Computer or mobile games, Sleeping, Spend time with friends, Watching Movies | Daramas",Between 1 to 2 hours,Excellent,Often,Fair,Always,Sometimes,Moderate,Moderate,Moderate,Moderate,Extremely,Moderate,Moderate,Slightly important,Often,Always,Often,Often,Often,Often,Always,Often,Always,Often
Male,22,5,Own House,Together,Father,Graduation,Intermediate,Between 25k to 50k,Still Struggling,Don't do freelancing,3.7(A -),3(B -),3.3(B),3(B -),Didn't studied yet,2.7(C),Didn't studied yet,Didn't studied yet,Didn't studied yet,3.3(B),3.3(B),3(B -),3(B -),4(A),3.7(A -),Didn't studied yet,Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,3(B -),3.7(A -),Didn't studied yet,3.3(B),3.7(A -),Didn't studied yet,3.3(B),Didn't studied yet,3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,3.3,92,No,FSC (Pre-engineering),88,Yes,82,Software Engineering,Personal Interests,5,5,7 Semester,3.4,No,Labour Quota,Full-time,2,1,No certificate,Sometimes,Physical mode,Sometimes,Always,Between 3 to 4 hours,"Before Quiz, Before Exam Day, Saturday, Sunday",5,No,Between 2 to 3 hours,2,Between 2 to 3 hours,Less than 40 minutes,Extremely,5,Home,Always,Sometimes,2,Sometimes,"Physical games, Computer or mobile games, Sleeping, Spend time with friends",Between 2 to 3 hours,Excellent,Always,Good,Always,Never,Moderate,Extremely,Less,Moderate,Extremely,Extremely,Extremely,Slightly important,Always,Always,Always,Often,Always,Never,Always,Rarely,Never,Rarely
Male,21,5,Rented House,Together,Father,Master,Master,Between 550k to 600k,Still Struggling,Don't do freelancing,3.7(A -),2.3(C -),2.3(C -),1.3(E),Didn't studied yet,2.7(C),1.7(D),1.7(D),1.7(D),3.3(B),2.7(C),1.7(D),4(A),3(B -),2.3(C -),Didn't studied yet,Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),3.3(B),Didn't studied yet,3.7(A -),Didn't studied yet,3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.7,83,No,FSC (Pre-engineering),73,No,76,Software Engineering,Family Pressure,3,3,7 Semester,2.75,No,Yes,Part-time,3,4,Website development,Rarely,Online mode,Rarely,Always,Between 1 to 2 hours,Sunday,3,No,More than 10 hours,3,Between 1 to 2 hours,Less than 10 minutes,None,5,Outside,Never,Sometimes,1,Always,Sleeping,Less than 1 hour,Good,Always,Fair,Always,Never,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Slightly important,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
Male,22,4,Own House,Together,Father,Graduation,Graduation,Between 50k to 75k,Still Struggling,Don't do freelancing,3.3(B),1.7(D),2.7(C),2.3(C -),Didn't studied yet,2.7(C),Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),2.7(C),2.3(C -),3(B -),3(B -),2.7(C),Didn't studied yet,Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,1.7(D),2(D),Didn't studied yet,3.3(B),3.3(B),Didn't studied yet,3.7(A -),Didn't studied yet,3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.8,80,No,ICS (Physics),70,No,90,Software Engineering,"Personal Interests, Field has large scope in future",4,4,7 Semester,2.9,No,Yes,Full-time,3,3,No certificate,Sometimes,Physical mode,Sometimes,Often,Between 1 to 2 hours,"Saturday, Sunday",5,No,Between 3 to 4 hours,4,Between 1 to 2 hours,Less than 40 minutes,Less,4,Home,Sometimes,Rarely,3,Rarely,"Computer or mobile games, Spend time with friends",Less than 1 hour,Excellent,Always,Excellent,Always,Rarely,Extremely,Extremely,Extremely,Extremely,Moderate,Extremely,Moderate,Moderately important,Often,Often,Often,Always,Often,Always,Often,Often,Often,Often
Male,21,6,Own House,Together,Both Mother & Father,Intermediate,Intermediate,Between 25k to 50k,Business,Between 100k to 150k,2.3(C -),2.7(C),1.7(D),Didn't studied yet,Didn't studied yet,1.7(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,1.7(D),3.3(B),2.3(C -),3.7(A -),3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.3(C -),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2(D),Didn't studied yet,Didn't studied yet,2(D),Didn't studied yet,1.7(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.6,62,No,ICS (Physics),58,Yes,72,Software Engineering,Because Friends choose this,2,2,7 Semester,2.62,Yes,"No, On Scholar Ship",Part-time,2,2,Website development,Sometimes,Online mode,Sometimes,Sometimes,Between 1 to 2 hours,"Before Quiz, Before Exam Day",3,Yes,Between 4 to 5 hours,2,Between 4 to 5 hours,Less than 50 minutes,Moderate,3,Outside,Rarely,"Sometimes, Often",3,Rarely,"Spend time with friends, Watching Movies | Daramas",Between 4 to 5 hours,Good,Always,Good,Sometimes,Always,Less,Less,Very less,Very less,Very less,Very less,Very less,Slightly important,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely
Male,20,7,Rented House,Together,Father,Graduation,Intermediate,Between 150k to 200k,Part-Time Job,Between 10k to 25k,3.3(B),2 (D),2.3(C -),1.7(D),Didn't studied yet,2.7(C),Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),3.3(B),2.3(C -),3(B -),4(A),2.7(C),Didn't studied yet,Didn't studied yet,3(B -),Didn't studied yet,Didn't studied yet,2(D),1.7(D),Didn't studied yet,2.7(C),2.7(C),Didn't studied yet,2.7(C),Didn't studied yet,2(D),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.58,83,No,FSC (Pre-engineering),71,No,84,Software Engineering,"Personal Interests, Because Friends choose this, Field has large scope in future",5,5,7 Semester,2.84,No,Yes,Part-time,1,5,Website development,Never,Online mode,Never,Always,Less than 1 hour,"Before Quiz, Before Exam Day",4,No,Less than 1 hour,5,Less than 1 hour,Less than 30 minutes,Less,3,Home,Never,Sometimes,2,Rarely,"Sleeping, Watching Movies | Daramas, Learning new technologies",Between 5 to 6 hours,Fair,Always,Excellent,Always,Never,Moderate,Moderate,Moderate,Extremely,Moderate,Moderate,Moderate,Not at all important,Never,Rarely,Often,Often,Always,Never,Always,Never,Never,Sometimes
Male,21,5,Own House,Together,Father,Master,Graduation,Father don't do any job,Still Struggling,Don't do freelancing,3.3(B),1.7(D),1.7(D),1.7(D),Didn't studied yet,2 (D),Didn't studied yet,Didn't studied yet,Didn't studied yet,3(B -),2(D),2(D),3.3(B),1.7(D),2(D),Didn't studied yet,Didn't studied yet,2(D),Didn't studied yet,Didn't studied yet,1.3(E),2.7(C),Didn't studied yet,2.7(C),1.3(E),Didn't studied yet,3.7(A -),Didn't studied yet,3(B -),3.3(B),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.52,78,No,ICS (Physics),66,No,79,Software Engineering,Siblings are In same program,1,1,7 Semester,2.52,No,Yes,Full-time,5,1,No certificate,Never,Online mode,Never,Always,Less than 1 hour,Before Exam Day,3,No,Between 5 to 6 hours,1,Between 3 to 4 hours,Less than 10 minutes,None,5,Outside,Rarely,Sometimes,1,Always,Spend time with friends,Between 3 to 4 hours,Excellent,Always,Very Poor,Always,Always,Extremely,Very less,Moderate,Less,Moderate,Extremely,Extremely,Not at all important,Never,Rarely,Always,Always,Never,Always,Sometimes,Rarely,Sometimes,Sometimes
Male,21,6,Rented House,Together,Mother,Intermediate,Intermediate,Between 75k to 100k,Part-Time Job,Between 10k to 25k,3(B -),2.7(C),2 (D),1.7(D),Didn't studied yet,2 (D),Didn't studied yet,Didn't studied yet,Didn't studied yet,2.7(C),3.7(A -),2.7(C),3.3(B),2(D),2.7(C),Didn't studied yet,Didn't studied yet,2.7(C),Didn't studied yet,Didn't studied yet,2.7(C),2.3(C -),Didn't studied yet,1.7(D),1.7(D),Didn't studied yet,2.3(C -),Didn't studied yet,1.3(E),Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,Didn't studied yet,2.11,89,No,FSC (Pre-engineering),68,No,81,Software Engineering,Field has large scope in future,3,3,7 Semester,2.71,No,Yes,Full-time,4,2,Website development,Rarely,Physical mode,Never,Often,Less than 1 hour,"Before Quiz, Before Exam Day",3,No,Between 1 to 2 hours,2,Between 4 to 5 hours,Less than 60 minutes,None,3,Home,Never,Always,3,Sometimes,"Computer or mobile games, Spend time with friends, Watching Movies | Daramas",Between 2 to 3 hours,Excellent,Always,Fair,Always,Rarely,Less,Very less,Moderate,Moderate,Less,Very less,Less,Moderately important,Never,Sometimes,Often,Often,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes
